,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14
8439,4171,3,85,69,71,82,85,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,4171,3,69,71,82,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,4171,3,82,85,85,81,1,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,4171,2,85,48,9,4,60,85,1,81,85,85,82,0,0,0,0,0,0,0,0,0
8443,4171,2,48,9,4,60,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,4172,3,85,48,0,0,0,48,22,26,0,0,0,0,0,0,0,0,0,0,0,0
8445,4172,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,4172,2,48,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0
8447,4173,2,53,60,53,60,1,1,60,53,1,60,53,60,53,60,53,0,0,0,0,0
8448,4173,2,0,0,0,0,0,1,60,53,60,53,0,0,0,0,0,0,0,0,0,0
8449,4174,2,34,60,1,53,52,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0
8450,4174,2,52,60,53,34,52,52,53,1,60,34,0,0,0,0,0,0,0,0,0,0
8451,4174,2,34,60,53,1,52,60,52,34,53,60,52,0,0,0,0,0,0,0,0,0
8452,4175,2,66,66,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8453,4175,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8454,4175,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8455,4175,3,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,4176,2,0,0,0,0,0,1,60,34,53,1,60,34,53,60,1,34,53,1,34,60
8457,4177,2,34,60,28,51,0,52,53,32,0,0,0,0,0,0,0,0,0,0,0,0
8458,4177,2,28,51,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8459,4178,2,60,26,22,48,85,7,58,25,34,60,0,0,0,0,0,0,0,0,0,0
8460,4179,2,0,0,0,0,0,85,22,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,4180,3,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,4180,3,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8463,4181,2,53,52,32,60,34,53,52,60,34,32,0,0,0,0,0,0,0,0,0,0
8464,4182,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8465,4183,3,66,66,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
8466,4184,2,0,0,0,0,0,52,60,53,0,0,0,0,0,0,0,0,0,0,0,0
8467,4185,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
8468,4186,2,85,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469,4187,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,4188,3,60,44,50,50,50,82,69,50,50,44,50,44,44,50,50,50,44,50,0,0
8471,4188,2,48,0,0,0,0,85,50,50,44,50,50,44,50,50,50,44,60,0,0,0
8472,4189,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8473,4190,2,66,66,30,66,30,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0
8474,4191,1,74,69,69,74,69,69,74,69,69,74,74,69,69,74,69,74,69,0,0,0
8475,4191,1,74,69,74,69,69,69,74,69,69,74,0,0,0,0,0,0,0,0,0,0
8476,4191,1,69,69,69,69,74,74,69,69,74,69,69,74,69,74,0,0,0,0,0,0
8477,4191,1,69,74,69,69,74,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0
8478,4191,1,69,74,69,69,69,69,74,69,69,74,69,0,0,0,0,0,0,0,0,0
8479,4191,1,69,74,69,69,74,69,69,74,69,0,0,0,0,0,0,0,0,0,0,0
8480,4191,1,69,74,69,69,74,74,69,69,74,69,0,0,0,0,0,0,0,0,0,0
8481,4191,1,69,69,74,69,69,69,74,69,74,69,69,74,69,0,0,0,0,0,0,0
8482,4191,1,69,74,69,69,74,69,69,69,69,74,69,69,0,0,0,0,0,0,0,0
8483,4191,1,69,74,69,69,69,69,69,74,69,74,69,74,69,69,74,69,0,0,0,0
8484,4191,1,74,69,69,69,74,69,69,69,74,69,0,0,0,0,0,0,0,0,0,0
8485,4191,1,74,69,74,69,69,69,69,69,74,0,0,0,0,0,0,0,0,0,0,0
8486,4191,1,69,69,69,74,74,69,74,69,74,0,0,0,0,0,0,0,0,0,0,0
8487,4192,2,34,60,53,52,32,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
8488,4192,2,53,52,32,34,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8489,4192,2,34,60,53,0,0,32,52,53,0,0,0,0,0,0,0,0,0,0,0,0
8490,4192,2,53,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,4192,2,34,32,60,53,52,52,60,32,34,53,60,34,52,32,53,53,0,0,0,0
8492,4192,2,53,34,60,53,0,60,34,53,52,32,52,53,34,32,60,53,60,34,32,52
8493,4193,3,74,69,74,69,74,69,74,69,0,0,0,0,0,0,0,0,0,0,0,0
8494,4193,3,69,71,74,69,69,69,74,69,74,69,74,0,0,0,0,0,0,0,0,0
8495,4193,3,69,74,69,74,69,69,69,74,71,69,0,0,0,0,0,0,0,0,0,0
8496,4193,3,74,69,71,69,74,69,74,69,74,69,0,0,0,0,0,0,0,0,0,0
8497,4193,3,71,69,74,69,71,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0
8498,4193,3,74,69,71,0,0,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,4194,5,48,48,1,0,0,85,22,48,0,0,0,0,0,0,0,0,0,0,0,0
8500,4195,3,66,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8501,4195,2,0,0,0,0,0,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0
8502,4196,2,52,32,52,53,34,53,55,52,32,60,34,0,0,0,0,0,0,0,0,0
8503,4196,2,34,51,52,60,51,85,52,60,34,32,53,52,55,51,60,52,32,34,55,53
8504,4197,2,66,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8505,4198,2,55,60,52,55,52,60,52,55,52,60,55,52,60,55,52,55,60,51,52,55
8506,4198,2,51,51,51,55,60,52,60,55,51,51,60,55,51,51,60,55,60,52,51,51
8507,4198,2,51,52,55,60,60,60,53,34,51,52,60,55,51,51,51,60,52,51,55,52
8508,4198,0,51,52,51,55,60,52,60,55,52,55,60,60,52,55,51,60,52,55,55,52
8509,4198,0,55,52,60,51,52,52,60,55,60,52,55,60,55,52,55,60,51,52,60,55
8510,4198,2,51,55,52,60,52,55,52,60,51,60,52,55,51,60,52,55,55,60,60,51
8511,4198,0,55,60,51,52,55,55,60,52,51,51,52,55,60,52,60,55,51,55,60,52
8512,4198,0,51,51,51,28,51,60,52,55,51,51,51,60,55,51,51,60,51,52,60,55
8513,4199,0,55,53,60,0,0,64,64,60,52,60,60,53,64,64,64,0,0,0,0,0
8514,4199,0,34,60,53,52,0,64,64,64,64,64,64,64,60,53,64,60,55,53,64,60
8515,4200,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,4201,2,34,60,7,25,25,25,53,7,1,1,60,34,53,0,0,0,0,0,0,0
8517,4202,2,0,0,0,0,0,1,47,34,60,53,0,0,0,0,0,0,0,0,0,0
8518,4203,2,0,0,0,0,0,53,52,34,60,32,0,0,0,0,0,0,0,0,0,0
8519,4204,2,0,0,0,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
8520,4205,2,0,0,0,0,0,60,52,55,53,34,60,53,52,32,0,0,0,0,0,0
8521,4206,2,51,32,53,52,34,60,52,34,32,53,51,0,0,0,0,0,0,0,0,0
8522,4207,0,64,32,52,9,34,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0
8523,4207,0,34,60,60,34,32,9,52,32,64,0,0,0,0,0,0,0,0,0,0,0
8524,4207,2,60,34,32,52,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8525,4208,2,52,60,15,60,52,34,52,60,16,52,60,52,60,52,60,60,52,60,52,60
8526,4208,2,52,60,60,52,16,60,34,52,32,52,60,15,52,60,15,60,15,60,52,60
8527,4208,3,52,60,60,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,4209,2,0,0,0,0,0,85,85,49,0,0,0,0,0,0,0,0,0,0,0,0
8529,4210,3,7,52,60,25,7,7,55,6,6,0,0,0,0,0,0,0,0,0,0,0
8530,4210,3,69,69,69,69,69,69,7,52,60,9,60,7,60,9,52,60,52,7,7,7
8531,4211,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,4212,3,0,0,0,0,0,1,48,22,22,26,0,0,0,0,0,0,0,0,0,0
8533,4213,2,25,34,7,69,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8534,4213,2,82,69,85,25,34,60,71,10,69,7,34,25,0,0,0,0,0,0,0,0
8535,4213,5,82,69,85,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,4214,2,0,0,0,0,0,1,60,7,58,25,34,60,58,64,64,64,64,64,64,64
8537,4215,2,9,0,0,0,0,1,60,60,7,10,25,34,0,0,0,0,0,0,0,0
8538,4216,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539,4217,2,34,60,60,9,60,25,7,10,1,60,7,10,60,25,34,0,0,0,0,0
8540,4217,2,60,7,60,34,7,7,60,34,60,60,58,60,58,60,10,60,34,34,60,9
8541,4217,2,7,25,7,7,7,34,60,7,60,0,0,0,0,0,0,0,0,0,0,0
8542,4217,2,7,7,7,25,7,7,25,7,0,0,0,0,0,0,0,0,0,0,0,0
8543,4217,3,25,7,60,7,60,9,7,25,7,9,6,7,7,7,7,7,60,9,25,60
8544,4217,3,9,9,9,7,25,7,60,7,7,25,60,60,60,60,51,7,25,60,34,60
8545,4217,2,34,60,60,7,60,7,25,7,60,60,7,7,60,7,60,4,7,7,60,34
8546,4218,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8547,4219,2,48,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,4220,0,60,0,0,0,0,10,7,52,60,32,34,58,0,0,0,0,0,0,0,0
8549,4221,2,0,0,0,0,0,60,53,34,0,0,0,0,0,0,0,0,0,0,0,0
8550,4222,2,34,60,60,34,34,16,60,34,0,0,0,0,0,0,0,0,0,0,0,0
8551,4222,2,34,60,14,1,15,60,18,85,60,16,34,18,85,34,16,60,18,0,0,0
8552,4222,2,14,1,15,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8553,4223,2,60,53,1,60,53,1,60,53,1,60,53,0,0,0,0,0,0,0,0,0
8554,4223,2,0,0,0,0,0,1,60,53,1,53,60,1,53,60,1,53,60,0,0,0
8555,4224,2,0,0,0,0,0,60,34,32,52,53,0,0,0,0,0,0,0,0,0,0
8556,4224,2,53,60,60,53,32,60,52,55,53,53,52,60,32,60,53,0,0,0,0,0
8557,4225,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8558,4226,2,48,1,0,0,0,85,48,22,22,26,0,0,0,0,0,0,0,0,0,0
8559,4227,0,85,64,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,4227,0,85,64,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8561,4227,0,85,64,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8562,4227,0,0,0,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,4228,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,4229,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8565,4230,3,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
8566,4230,2,66,66,0,0,0,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0
8567,4231,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8568,4232,3,30,66,30,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,4233,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0
8570,4233,2,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
8571,4234,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,4235,2,39,48,0,0,0,85,62,62,62,0,0,0,0,0,0,0,0,0,0,0
8573,4236,2,66,66,66,0,0,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0
8574,4236,2,0,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
8575,4236,2,66,66,0,0,0,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0
8576,4237,2,0,0,0,0,0,7,34,25,60,0,0,0,0,0,0,0,0,0,0,0
8577,4238,2,52,60,32,9,52,60,52,58,34,32,60,52,58,0,0,0,0,0,0,0
8578,4238,2,10,4,52,60,52,60,52,4,34,32,9,52,60,32,34,51,60,9,7,7
8579,4238,0,0,0,0,0,0,7,52,60,32,34,51,51,51,51,51,51,51,51,51,51
8580,4239,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8581,4240,2,52,60,18,16,18,18,60,34,21,60,85,34,21,16,0,0,0,0,0,0
8582,4240,2,60,16,1,34,60,16,52,60,18,34,52,60,18,34,16,1,60,16,60,52
8583,4240,2,34,60,16,18,1,1,16,60,0,0,0,0,0,0,0,0,0,0,0,0
8584,4240,2,18,1,47,52,16,16,60,34,0,0,0,0,0,0,0,0,0,0,0,0
8585,4240,2,52,16,60,34,16,47,1,18,0,0,0,0,0,0,0,0,0,0,0,0
8586,4240,2,16,60,1,16,52,60,52,16,18,34,1,60,16,18,16,34,60,52,47,1
8587,4240,2,16,52,60,34,60,1,60,16,0,0,0,0,0,0,0,0,0,0,0,0
8588,4240,2,60,34,16,47,1,16,60,34,60,52,16,0,0,0,0,0,0,0,0,0
8589,4240,2,52,18,16,34,60,1,47,16,34,60,0,0,0,0,0,0,0,0,0,0
8590,4240,2,16,60,1,34,60,60,34,16,18,52,0,0,0,0,0,0,0,0,0,0
8591,4241,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8592,4241,2,85,38,48,85,48,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,4241,2,48,85,48,0,0,85,48,38,85,0,0,0,0,0,0,0,0,0,0,0
8594,4241,2,48,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0
8595,4242,3,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596,4243,2,30,66,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
8597,4244,2,34,60,0,0,0,52,53,32,0,0,0,0,0,0,0,0,0,0,0,0
8598,4244,2,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,4244,2,34,60,0,0,0,32,52,53,0,0,0,0,0,0,0,0,0,0,0,0
8600,4244,2,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8601,4244,2,51,0,0,0,0,53,52,60,34,32,0,0,0,0,0,0,0,0,0,0
8602,4245,0,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0
8603,4245,0,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0
8604,4245,0,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0
8605,4245,0,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0
8606,4245,0,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0
8607,4245,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
8608,4245,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0
8609,4245,0,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0
8610,4245,0,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0
8611,4245,0,64,64,64,64,64,64,60,64,64,64,64,64,64,64,64,64,64,64,64,64
8612,4245,0,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0
8613,4245,0,64,6,60,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0
8614,4246,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,4247,2,66,30,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,4248,0,60,5,60,34,60,60,4,34,71,71,0,0,0,0,0,0,0,0,0,0
8617,4248,2,10,10,0,0,0,5,5,60,34,60,5,60,0,0,0,0,0,0,0,0
8618,4248,2,5,60,60,18,34,60,5,15,34,60,5,4,60,10,10,60,10,10,10,60
8619,4248,0,52,32,32,52,52,32,52,16,60,60,34,60,60,60,15,60,34,18,15,34
8620,4248,0,52,60,60,52,60,32,52,60,52,60,52,52,32,32,52,0,0,0,0,0
8621,4249,0,0,0,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,4250,3,82,1,85,71,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,4250,3,82,1,85,34,48,69,71,85,1,82,0,0,0,0,0,0,0,0,0,0
8624,4250,3,85,34,48,40,60,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
8625,4250,3,71,71,69,74,0,71,1,82,1,69,71,82,60,71,40,69,48,34,70,82
8626,4250,3,69,74,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,4251,3,45,60,34,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628,4251,3,60,34,45,51,52,32,52,52,60,34,28,51,28,45,51,52,52,34,60,45
8629,4252,2,69,9,44,69,44,34,60,44,69,44,44,9,69,34,60,60,44,44,44,44
8630,4253,2,22,1,9,0,0,85,22,48,26,39,86,0,0,0,0,0,0,0,0,0
8631,4254,2,0,0,0,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
8632,4255,2,53,60,34,60,52,1,53,60,34,53,52,60,53,64,60,32,52,9,0,0
8633,4255,2,52,60,34,53,53,60,34,60,53,0,0,0,0,0,0,0,0,0,0,0
8634,4255,2,53,60,60,32,52,53,34,60,52,0,0,0,0,0,0,0,0,0,0,0
8635,4255,2,32,52,52,0,0,1,60,53,60,34,53,52,53,52,32,60,60,53,0,0
8636,4256,2,0,0,0,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
8637,4257,0,0,0,0,0,0,85,26,48,22,0,0,0,0,0,0,0,0,0,0,0
8638,4258,2,66,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8639,4259,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,4260,2,85,48,51,85,48,60,55,53,52,55,53,52,60,60,53,0,0,0,0,0
8641,4260,2,85,48,26,22,85,51,48,85,0,0,0,0,0,0,0,0,0,0,0,0
8642,4261,5,48,26,1,22,22,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,4262,2,1,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,4263,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645,4264,2,0,0,0,0,0,69,4,60,10,60,22,1,22,26,85,48,22,26,0,0
8646,4265,0,0,0,0,0,0,52,60,52,60,52,60,60,60,60,52,60,52,15,52,60
8647,4266,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8648,4267,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,4268,2,0,0,0,0,0,60,7,85,53,60,60,53,0,0,0,0,0,0,0,0
8650,4269,2,34,60,34,60,1,1,60,34,7,0,0,0,0,0,0,0,0,0,0,0
8651,4269,2,7,57,57,52,1,1,9,60,34,1,60,34,60,34,0,0,0,0,0,0
8652,4270,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653,4271,2,0,0,0,0,0,66,66,30,66,0,0,0,0,0,0,0,0,0,0,0
8654,4272,5,85,0,0,0,0,28,51,85,0,0,0,0,0,0,0,0,0,0,0,0
8655,4273,2,85,85,0,0,0,85,85,85,85,85,22,0,0,0,0,0,0,0,0,0
8656,4273,2,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,4274,2,0,0,0,0,0,7,60,58,34,0,0,0,0,0,0,0,0,0,0,0
8658,4275,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,4276,2,34,60,53,1,53,1,60,34,53,51,0,0,0,0,0,0,0,0,0,0
8660,4276,2,60,1,51,0,0,54,52,1,60,34,53,0,0,0,0,0,0,0,0,0
8661,4277,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8662,4277,0,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0
8663,4277,2,7,22,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8664,4277,0,7,7,7,7,7,7,22,7,0,0,0,0,0,0,0,0,0,0,0,0
8665,4277,0,7,0,0,0,0,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0
8666,4278,2,28,51,53,60,52,85,52,53,60,53,34,60,52,53,34,60,53,52,32,64
8667,4279,2,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,4280,2,60,34,60,52,53,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
8669,4280,2,60,52,53,51,51,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,4281,2,32,52,53,34,60,60,52,55,53,0,0,0,0,0,0,0,0,0,0,0
8671,4281,2,34,60,53,34,60,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
8672,4281,2,53,34,60,47,1,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,4281,2,52,0,0,0,0,1,47,60,34,53,0,0,0,0,0,0,0,0,0,0
8674,4281,2,71,71,69,69,71,69,71,52,0,0,0,0,0,0,0,0,0,0,0,0
8675,4281,2,69,71,69,71,71,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0
8676,4282,3,85,32,34,52,60,60,10,32,34,52,0,0,0,0,0,0,0,0,0,0
8677,4282,3,0,0,0,0,0,10,60,52,34,32,85,0,0,0,0,0,0,0,0,0
8678,4283,2,30,66,30,66,30,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0
8679,4283,0,30,66,30,66,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,4283,2,30,66,66,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,4283,2,66,66,66,66,0,66,66,66,66,66,66,66,66,66,66,30,0,0,0,0
8682,4284,3,60,85,60,7,0,60,7,85,0,0,0,0,0,0,0,0,0,0,0,0
8683,4284,3,85,7,60,0,0,7,60,85,60,0,0,0,0,0,0,0,0,0,0,0
8684,4284,3,85,7,60,9,60,60,7,85,0,0,0,0,0,0,0,0,0,0,0,0
8685,4285,2,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0
8686,4285,2,0,0,0,0,0,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0
8687,4286,2,39,22,48,26,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,4287,3,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
8689,4288,2,60,34,34,60,53,32,52,53,0,0,0,0,0,0,0,0,0,0,0,0
8690,4288,2,34,60,53,1,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,4288,2,0,0,0,0,0,85,22,0,0,0,0,0,0,0,0,0,0,0,0,0
8692,4289,2,34,60,32,34,52,53,32,52,1,53,60,34,60,52,55,57,52,57,52,57
8693,4289,2,32,34,52,7,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,4290,0,60,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8695,4291,2,30,66,30,66,30,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
8696,4291,2,30,66,30,66,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,4291,2,66,66,30,66,66,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0
8698,4291,2,66,30,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,4291,2,30,66,66,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,4291,2,66,66,30,30,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,4291,2,30,66,30,66,0,30,66,66,0,0,0,0,0,0,0,0,0,0,0,0
8702,4291,2,0,0,0,0,0,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0
8703,4292,2,60,60,52,53,60,60,53,52,34,53,52,32,60,34,52,53,32,60,34,53
8704,4293,2,66,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,4293,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0
8706,4294,0,9,60,9,60,9,60,9,52,32,9,52,9,9,9,9,60,9,9,9,9
8707,4294,0,52,9,60,9,52,51,60,52,9,60,9,52,60,9,60,9,60,9,60,9
8708,4294,0,9,52,9,9,60,51,9,9,60,9,52,9,9,60,52,9,60,52,9,60
8709,4294,3,9,60,9,60,9,52,60,32,9,60,52,9,60,9,9,60,52,9,52,60
8710,4294,3,60,9,9,60,9,32,52,9,60,52,9,60,9,60,9,9,60,60,9,9
8711,4294,2,60,52,9,9,52,51,9,51,9,9,60,52,9,9,52,60,9,52,9,52
8712,4294,2,60,52,9,60,9,9,52,32,9,60,60,9,60,9,9,60,60,9,60,9
8713,4295,2,52,71,0,0,0,1,53,34,60,60,7,52,0,0,0,0,0,0,0,0
8714,4295,2,71,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,4296,0,2,10,4,10,34,60,2,34,2,10,60,60,34,10,2,10,10,10,10,2
8716,4296,0,60,10,10,10,60,10,2,4,2,2,10,10,2,10,2,10,10,2,2,2
8717,4297,2,0,0,0,0,0,52,53,55,60,52,53,60,34,52,60,55,53,53,60,0
8718,4298,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,4299,3,0,0,0,0,0,69,52,53,60,32,34,69,0,0,0,0,0,0,0,0
8720,4300,2,60,34,9,9,7,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,4300,2,9,9,7,0,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,4301,2,60,53,53,53,34,60,53,55,34,33,55,53,51,53,55,60,53,60,60,34
8723,4301,2,60,85,34,60,7,60,53,34,53,60,34,60,51,51,60,34,53,34,60,53
8724,4301,2,60,60,60,53,60,7,60,34,85,60,0,0,0,0,0,0,0,0,0,0
8725,4301,2,60,60,85,34,7,34,60,7,85,60,53,60,53,55,55,53,60,53,60,60
8726,4301,2,85,34,7,60,60,60,7,34,85,60,60,0,0,0,0,0,0,0,0,0
8727,4301,2,60,60,52,52,60,60,7,34,85,0,0,0,0,0,0,0,0,0,0,0
